Reward,Throughput,Latancy,BLER,PRBs,Each_time,Totel_time
1.427864,142.7864,332.60844,0.21329,0.704,0.539156437,68.25324559
1.70612,170.612,287.89601,0.174416,0.844,0.178406954,68.43165493
2.248656,224.8656,97.98516,0.1563,1.104,0.360168457,68.61341643
1.612888,161.2888,2.7259,0.14575,0.8,0.540179491,68.79342747
1.27388,127.388,93.38573,0.13851,0.627,0.178803682,68.97223353
1.586984,158.6984,3.04512,0.152762,0.782,0.358631849,69.1520617
1.56464,156.464,2.63867,0.189138,0.78,0.538814783,69.33224463
1.612928,161.2928,3.07184,0.184058,0.795,0.180299997,69.51254654
1.52352,152.352,14.25783,0.170124,0.752,0.360386372,69.69263291
1.292336,129.2336,68.31207,0.165474,0.644,0.540161848,69.87240839
2.144896,214.4896,25.96486,0.226512,1.055,0.179444075,70.19506454
1.51564,151.564,4.39046,0.237622,0.775,0.358011246,70.37363172
1.600776,160.0776,2.80089,0.235628,0.795,0.538040161,70.55366063
1.36504,136.504,60.16152,0.21508,0.68,0.194773912,70.7484374
1.562536,156.2536,11.94734,0.214918,0.794,0.380605221,70.93426871
1.25336,125.336,107.13135,0.381888,0.626,0.560310125,71.11397362
1.707984,170.7984,116.78707,0.389174,0.886,0.180241585,71.29421711
1.158368,115.8368,211.14713,0.383204,0.597,0.36123538,71.47521091
1.8596,185.96,176.92087,0.38245,1.045,0.540468693,71.65444422
1.647808,164.7808,151.16786,0.326496,0.928,0.179592848,71.83403921
1.661744,166.1744,147.37628,0.270658,0.951,0.359694719,72.01414108
1.63568,163.568,96.46504,0.225214,0.931,0.539678335,72.1941247
1.420592,142.0592,140.78577,0.20297,0.77,0.180378437,72.37450528
1.782896,178.2896,112.04454,0.164406,1.005,0.36076808,72.55489492
1.79528,179.528,42.07051,0.13612,1.028,0.556255817,72.75038266
1.698384,169.8384,13.15284,0.110256,0.943,0.184604168,72.93498874
1.439296,143.9296,52.55315,0.091136,0.768,0.365763664,73.11614823
1.402464,140.2464,42.15942,0.075122,0.72,0.546753407,73.29713798
1.62476,162.476,3.14866,0.067936,0.807,0.192559242,73.48969889
1.612848,161.2848,2.68166,0.07291,0.795,0.378106356,73.675246
1.653592,165.3592,17.55788,0.18295,0.809,0.571891546,73.86903119
1.600976,160.0976,3.01913,0.380692,0.814,0.200321913,74.06935525
1.632944,163.2944,3.00826,0.37138,0.834,0.386639595,74.25567293
1.559416,155.9416,2.74256,0.30696,0.814,0.569857597,74.43889093
1.644432,164.4432,2.92902,0.260044,0.881,0.190527439,74.62942028
1.576752,157.6752,2.70483,0.236678,0.818,0.377752304,74.81664515
1.550056,155.0056,8.76821,0.202542,0.806,0.570930481,75.00982332
1.588944,158.8944,2.94401,0.178552,0.822,0.193245411,75.20307064
1.558448,155.8448,2.89131,0.166114,0.812,0.389262676,75.39908791
1.561128,156.1128,21.23481,0.157802,0.837,0.580230474,75.5900557
1.24384,124.384,130.51618,0.196342,0.632,0.188799858,75.81695366
1.659776,165.9776,154.20138,0.219334,0.864,0.382116318,76.01027012
1.425312,142.5312,37.95137,0.187676,0.742,0.570480585,76.19863439
1.267544,126.7544,117.49794,0.283032,0.646,0.199677706,76.39831448
1.444784,144.4784,198.76212,0.287138,0.743,0.392218351,76.59085512
1.913432,191.3432,138.88285,0.24035,1.011,0.580085516,76.77872229
1.588704,158.8704,2.46847,0.199478,0.829,0.191425562,76.97015071
1.499152,149.9152,22.10341,0.163228,0.782,0.380925179,77.15965033
1.59916,159.916,2.65967,0.132216,0.851,0.571475267,77.35020041
1.588664,158.8664,2.62406,0.107094,0.814,0.188061237,77.53826332
1.516672,151.6672,3.22565,0.133444,0.781,0.379982471,77.73018456
1.637152,163.7152,3.51492,0.17956,0.814,0.567742348,77.91794443
1.512872,151.2872,30.44052,0.182374,0.752,0.19256568,78.11051202
1.612928,161.2928,3.10497,0.18185,0.81,0.380383492,78.29832983
1.578144,157.8144,2.73364,0.209038,0.793,0.572482109,78.49042845
1.56432,156.432,2.82988,0.21831,0.789,0.188388348,78.6788187
1.500432,150.0432,49.89158,0.2194,0.779,0.379991293,78.87042165
1.5008,150.08,82.41154,0.240448,0.751,0.568467855,79.05889821
1.611688,161.1688,74.08488,0.268186,0.805,0.192080498,79.25098062
1.701568,170.1568,43.22507,0.271338,0.855,0.380436659,79.43933678
1.589032,158.9032,4.03095,0.248394,0.794,0.571982861,79.63088298
1.608904,160.8904,3.12628,0.210478,0.804,0.190508127,79.82139349
1.316272,131.6272,71.75642,0.183522,0.667,0.388576746,80.01946211
1.941544,194.1544,36.12948,0.176746,0.964,0.579977751,80.21086311
1.5478,154.78,9.00205,0.205038,0.773,0.188793659,80.39965916
1.498816,149.8816,36.75284,0.215672,0.751,0.381150961,80.59201646
1.588704,158.8704,2.89229,0.192148,0.821,0.580584526,80.79145002
1.588864,158.8864,2.81906,0.210664,0.795,0.189026594,80.980479
1.615256,161.5256,3.32661,0.190474,0.813,0.379987001,81.17143941
1.552568,155.2568,2.6388,0.208788,0.785,0.580998421,81.37245083
1.552608,155.2608,2.8166,0.219748,0.784,0.199153185,81.57160568
1.640496,164.0496,3.09701,0.230578,0.827,0.389094353,81.76154685
1.57948,157.948,3.32092,0.239062,0.792,0.589815378,81.96226788
1.617984,161.7984,3.2342,0.267334,0.807,0.199394226,82.16166449
1.20992,120.992,94.86217,0.2677,0.607,0.40245223,82.36472249
1.870352,187.0352,64.43395,0.256364,0.933,0.599456787,82.56172705
1.634848,163.4848,3.22054,0.215424,0.824,0.211344957,82.77307391
1.29084,129.084,97.34831,0.24088,0.645,0.411886692,82.97361565
1.746056,174.6056,74.98761,0.2532,0.881,0.61156559,83.17329454
1.606232,160.6232,2.9082,0.214822,0.804,0.199467659,83.37276459
1.496776,149.6776,26.69709,0.222058,0.77,0.409931898,83.58322883
1.633824,163.3824,3.44382,0.191556,0.815,0.619078159,83.79237509
1.648984,164.8984,3.03739,0.178346,0.848,0.200089455,83.99246669
1.446688,144.6688,60.52484,0.191514,0.717,0.400298119,84.19267535
1.304584,130.4584,173.06958,0.255976,0.649,0.600378275,84.39275551
1.387016,138.7016,269.67906,0.29935,0.693,0.200449944,84.59320736
1.741984,174.1984,213.22818,0.26681,0.873,0.40040946,84.79316688
1.760936,176.0936,126.65998,0.243628,0.875,0.600326777,84.99308419
1.927576,192.7576,12.02835,0.26666,0.957,0.199675083,85.19276166
1.576992,157.6992,3.47581,0.254732,0.786,0.400359154,85.39344573
1.312024,131.2024,112.21721,0.31713,0.656,0.599966288,85.59305286
1.893936,189.3936,36.40031,0.333422,0.956,0.198097944,85.83289504
1.612848,161.2848,2.86445,0.284408,0.824,0.398173571,86.03297067
1.611536,161.1536,2.81414,0.230372,0.818,0.598325014,86.23312211
1.612928,161.2928,2.91099,0.194844,0.817,0.200025797,86.43314981
1.416856,141.6856,67.93234,0.162646,0.72,0.400132895,86.63325691
1.619448,161.9448,59.06339,0.138188,0.817,0.600151777,86.83327579
1.600936,160.0936,2.82794,0.114932,0.815,0.200222969,87.03350115
1.239344,123.9344,101.53914,0.205916,0.619,0.400385857,87.23366404
2.01392,201.392,6.98454,0.271436,1.005,0.600296497,87.43357468
1.35108,135.108,94.47294,0.303164,0.672,0.200517654,87.63409448
1.600896,160.0896,2.92341,0.320424,0.83,0.400644541,87.83422136
1.613816,161.3816,3.13382,0.262686,0.835,0.600833893,88.03441072
1.624032,162.4032,2.87835,0.222018,0.846,0.199829817,88.23424292
1.600896,160.0896,3.14891,0.189868,0.829,0.399591208,88.43400431
1.52032,152.032,23.13656,0.162972,0.777,0.599986076,88.63439918
1.62308,162.308,2.99431,0.132008,0.842,0.200284243,88.83468604
1.600896,160.0896,2.73307,0.106926,0.817,0.400234461,89.03463626
1.610912,161.0912,5.52828,0.08661,0.787,0.607242823,89.24164462
1.349856,134.9856,11.68392,0.16512,0.638,0.212598324,89.45424509
1.519808,151.9808,16.79984,0.40928,0.751,0.412922382,89.65456915
1.588848,158.8848,2.69233,0.353114,0.809,0.6126647,89.85431147
1.572896,157.2896,3.34632,0.287648,0.806,0.200220585,90.05453396
1.476184,147.6184,27.23646,0.232996,0.755,0.400146484,90.25445986
1.396576,139.6576,60.02501,0.193768,0.711,0.600080252,90.45439363
1.552648,155.2648,2.62252,0.163232,0.773,0.200609684,90.65500522
1.472528,147.2528,34.46951,0.158644,0.752,0.400088787,90.85448432
1.50072,150.072,21.99741,0.1285,0.756,0.601511002,91.05590653
1.61816,161.816,34.02929,0.135708,0.789,0.219376087,91.27528501
1.520448,152.0448,4.26722,0.191498,0.745,0.440325975,91.49623489
1.440904,144.0904,36.46619,0.346572,0.698,0.659835339,91.71574426
1.552688,155.2688,2.81041,0.36997,0.781,0.219651699,91.9353981
1.574768,157.4768,2.62533,0.317482,0.797,0.42132163,92.13706803
1.600896,160.0896,2.99415,0.260302,0.802,0.640503168,92.35624957
1.426664,142.6664,41.89247,0.227742,0.72,0.202538013,92.55878997
1.588824,158.8824,2.80764,0.194504,0.801,0.420030355,92.77628231
1.648944,164.8944,2.87331,0.189548,0.829,0.639363766,92.99561572
1.576912,157.6912,3.18038,0.204262,0.786,0.22055316,93.21617079
1.600816,160.0816,2.93179,0.204486,0.834,0.440258741,93.43587637
1.570328,157.0328,3.15754,0.178164,0.816,0.66015172,93.65576935
1.600856,160.0856,2.73332,0.144026,0.804,0.220412016,93.87618351
1.280072,128.0072,108.03128,0.13381,0.633,0.424674273,94.08044577
1.355048,135.5048,185.83506,0.156088,0.682,0.641065598,94.29683709
1.306832,130.6832,74.65433,0.116752,0.645,0.219579935,94.51641917
2.170608,217.0608,32.6054,0.146094,1.025,0.439723015,94.73656225
1.475832,147.5832,52.83161,0.282886,0.709,0.660255194,94.95709443
1.585752,158.5752,15.93266,0.322132,0.751,0.219471455,95.17656779
1.623528,162.3528,4.13343,0.39859,0.779,0.439673901,95.39677024
1.55408,155.408,21.81578,0.441466,0.759,0.659939766,95.6170361
1.605384,160.5384,75.72545,0.415958,0.774,0.220082521,95.83712053
1.859768,185.9768,56.00708,0.427994,0.898,0.440157652,96.05719566
1.524624,152.4624,38.46927,0.392362,0.757,0.661844492,96.2788825
1.966488,196.6488,22.07549,0.388622,0.949,0.215216875,96.83865213
1.588784,158.8784,2.59796,0.431358,0.789,0.435192823,97.05862808
1.58624,158.624,13.58237,0.368612,0.786,0.655404806,97.27884007
1.495112,149.5112,35.37369,0.310232,0.746,0.218869448,97.4977119
1.427184,142.7184,67.58544,0.264814,0.704,0.438823938,97.71766639
1.500776,150.0776,107.42998,0.225742,0.74,0.659444332,97.93828678
1.546528,154.6528,4.87906,0.24734,0.771,0.21991539,98.15820432
1.64228,164.228,21.39816,0.403514,0.809,0.440014362,98.37830329
1.600856,160.0856,2.72167,0.627654,0.817,0.659984589,98.59827352
1.588744,158.8744,2.53389,0.500778,0.845,0.221819162,98.82009506
1.612848,161.2848,2.82055,0.40563,0.856,0.439137936,99.03741384
1.565832,156.5832,2.79199,0.32856,0.835,0.661728859,99.26000476
1.523408,152.3408,26.90687,0.26778,0.803,0.218464136,99.47847128
1.57596,157.596,2.91147,0.225304,0.817,0.437720299,99.69772744
1.660976,166.0976,3.08703,0.384098,0.86,0.658036232,99.91804338
1.570072,157.0072,2.6923,0.323542,0.79,0.221080303,100.1391258
1.418312,141.8312,65.72544,0.311142,0.705,0.440940619,100.3589861
1.635064,163.5064,78.98704,0.31347,0.811,0.66024971,100.5782952
0.54176,54.176,1.43237,0.266726,0.274,0.221212149,100.7995098
0.032496,3.2496,0.981,0.281384,0.024,0.44048214,101.0187798
0.036096,3.6096,1.886,0.57701,0.02,0.662396193,101.2406938
0.036096,3.6096,1.232,0.56738,0.021,0.218193531,101.45889
0.036096,3.6096,1.072,0.45951,0.026,0.438444138,101.6791406
0.036096,3.6096,0.483,0.670082,0.027,0.658654928,101.8993514
0.036096,3.6096,2.419,0.65562,0.023,0.21958828,102.1189415
0.036096,3.6096,1.035,0.531052,0.024,0.440188646,102.3395419
0.036096,3.6096,1.914,0.480152,0.025,0.66034174,102.559695
0.024064,2.4064,0.468,0.388904,0.03,0.22010684,102.7798042
0,0,0,0.33301,0.005,0.441071272,103.0007687
0,0,0,0.261662,0,0.660562992,103.2202604
0,0,0,0.196648,0,0.219726563,103.4399889
0,0,0,0.249286,0,0.439741373,103.6600037
0,0,0,0.201914,0.005,0.66405344,103.8843157
0,0,0,0.163552,0.005,0.214753866,104.0990715
0,0,0,0.129942,0,0.434772253,104.3190899
0,0,0,0.096578,0,0.655594587,104.5399122
0,0,0,0.07823,0,0.219919682,104.7598343
0,0,0,0.063364,0.005,0.44029808,104.9802127
0,0,0,0.051324,0.005,0.660377026,105.2002916
0,0,0,0.040776,0,0.221698523,105.4219928
0,0,0,0.030308,0,0.440576553,105.6408708
0,0,0,0.024548,0,0.660422087,105.8607163
0.002824,0.2824,0.174,0.019884,0.015,0.226462841,106.0871811
Reward,Throughput,Latancy,BLER,PRBs,Each_time,Totel_time
0.0,0.0,0.0,2e-06,0.0,0.11380171775817871,0.11380267143249512
0.0,0.0,0.0,2e-06,0.0,0.23063993453979492,0.23064088821411133
0.0,0.0,0.0,2e-06,0.0,0.3379392623901367,0.3379402160644531
0.0,0.0,0.0,2e-06,0.0,0.11280345916748047,0.4507455825805664
0.0,0.0,0.0,2e-06,0.0,0.22032523155212402,0.55826735496521
0.0,0.0,0.0,2e-06,0.005,0.3328897953033447,0.6708319187164307
0.0,0.0,0.0,2e-06,0.0,0.10761117935180664,0.7784450054168701
0.0,0.0,0.0,2e-06,0.0,0.22021031379699707,0.8910441398620605
0.0,0.0,0.0,2e-06,0.0,0.32798027992248535,0.9988141059875488
0.0,0.0,0.0,0.0,0.0,0.11310744285583496,1.1119234561920166
0.0,0.0,0.0,0.0,0.0,0.23547101020812988,1.2342870235443115
0.0,0.0,0.0,0.0,0.0,0.35327768325805664,1.3520936965942383
0.0,0.0,0.0,0.0,0.005,0.11735129356384277,1.4694468975067139
0.0,0.0,0.0,0.0,0.0,0.22620391845703125,1.5782995223999023
0.0,0.0,0.0,0.0,0.0,0.33946657180786133,1.6915621757507324
0.0,0.0,0.0,0.0,0.0,0.11793947219848633,1.8095033168792725
0.0,0.0,0.0,0.0,0.0,0.22677040100097656,1.9183342456817627
0.0,0.0,0.0,0.0,0.005,0.34056997299194336,2.0321338176727295
0.0,0.0,0.0,0.0,0.0,0.1183462142944336,2.150481939315796
0.0,0.0,0.0,0.0,0.005,0.24075555801391602,2.2728912830352783
0.0,0.0,0.0,0.0,0.0,0.3600168228149414,2.3921525478363037
0.0,0.0,0.0,0.0,0.0,0.11762785911560059,2.509781837463379
0.0,0.0,0.0,0.0,0.0,0.23774313926696777,2.629897117614746
0.0,0.0,0.0,0.0,0.0,0.3475308418273926,2.739684820175171
0.0,0.0,0.0,0.0,0.0,0.1132059097290039,2.8528923988342285
0.0,0.0,0.0,0.0,0.005,0.23312592506408691,2.9728124141693115
Reward,Throughput,Latancy,BLER,PRBs,Each_time,Totel_time
0.0,0.0,0.0,0.287072,0.0,0.10885453224182129,0.1088552474975586
0.0,0.0,0.0,0.258364,0.0,0.21426820755004883,0.21426892280578613
0.0,0.0,0.0,0.232528,0.0,0.3272101879119873,0.3272109031677246
0.0,0.0,0.0,0.209274,0.0,0.10557222366333008,0.4327857494354248
0.0,0.0,0.0,0.188348,0.015,0.22032785415649414,0.5475413799285889
0.0,0.0,0.0,0.169512,0.01,0.3289492130279541,0.6561627388000488
0.0,0.0,0.0,0.152562,0.0,0.11373758316040039,0.7699029445648193
0.5610160000000001,56.101600000000005,139.75178,0.137306,1.236,0.230088472366333,0.886253833770752
0.560192,56.0192,351.42428,0.112854,1.2229999999999999,0.3375284671783447,0.9936938285827637
0.7180799999999999,71.80799999999999,558.04097,0.101568,1.171,0.11490559577941895,1.1086018085479736
1.04316,104.316,676.10132,0.091412,1.187,0.22154641151428223,1.215242624282837
1.13312,113.312,789.04932,0.08227,1.24,0.3340637683868408,1.3277599811553955
0.922984,92.2984,913.29162,0.074044,1.182,0.10656452178955078,1.4343266487121582
1.24684,124.684,1006.4451300000001,0.069638,1.176,0.22029733657836914,1.5480594635009766
1.48472,148.472,1045.6812400000001,0.062676,1.241,0.32710909843444824,1.6548712253570557
1.423096,142.3096,1083.98297,0.056408,1.165,0.11324024200439453,1.768113136291504
1.886104,188.6104,1074.5773100000001,0.052768,1.2489999999999999,0.23164820671081543,1.8865211009979248
1.8738480000000002,187.3848,967.41023,0.107224,1.199,0.33960461616516113,1.9944775104522705
1.7117120000000001,171.1712,937.1628000000001,0.147006,1.166,0.11404728889465332,2.1085267066955566
1.217688,121.7688,929.0663300000001,0.24659,0.885,0.22144627571105957,2.215925693511963
1.678544,167.8544,931.25453,0.243752,1.119,0.3343033790588379,2.328782796859741
1.786904,178.6904,899.76482,0.21937600000000002,1.115,0.10782980918884277,2.4366142749786377
1.977848,197.7848,810.74774,0.18391000000000002,1.219,0.21999025344848633,2.5487747192382812
0.923504,92.3504,873.7026000000001,0.18624000000000002,0.505,0.32796645164489746,2.6567509174346924
1.244416,124.4416,845.24711,0.174578,0.696,0.11214494705200195,2.768897771835327
1.9977679999999998,199.77679999999998,747.5425799999999,0.18789,1.193,0.23044133186340332,2.8871941566467285
2.2240159999999998,222.40159999999997,639.9858399999999,0.161822,1.2309999999999999,0.3386697769165039,2.995422601699829
1.265808,126.5808,558.56301,0.168592,0.6489999999999999,0.11376643180847168,3.1091911792755127
1.7946080000000002,179.4608,543.70745,0.16553,0.889,0.23183250427246094,3.227257251739502
2.065288,206.5288,419.15446,0.214194,1.049,0.3404364585876465,3.3358612060546875
0.728056,72.8056,582.27947,0.18190800000000001,0.34800000000000003,0.11362910270690918,3.4494922161102295
1.5791199999999999,157.91199999999998,533.79063,0.18744,0.764,0.23154211044311523,3.5674052238464355
1.433536,143.3536,475.53875000000005,0.240266,0.703,0.3405125141143799,3.6763756275177
2.508336,250.8336,521.44222,0.30485999999999996,1.221,0.11326789855957031,3.7896459102630615
1.12644,112.644,541.80548,0.277848,0.548,0.23124051094055176,3.907618522644043
1.5328719999999998,153.28719999999998,575.4694400000001,0.36585599999999996,0.754,0.34071874618530273,4.017096757888794
1.534016,153.4016,590.99199,0.368434,0.744,0.11280679702758789,4.129905939102173
2.5805919999999998,258.0592,407.26014,0.34422600000000003,1.266,0.2328355312347412,4.249934673309326
2.1718560000000005,217.18560000000002,279.49762,0.312844,1.079,0.3505058288574219,4.367604970932007
0.9898400000000002,98.98400000000001,375.35716,0.30107,0.478,0.10974693298339844,4.477353811264038
0.7280880000000001,72.8088,554.20057,0.284324,0.34800000000000003,0.22262859344482422,4.590235471725464
1.3063120000000001,130.6312,533.09141,0.24870199999999998,0.647,0.34263134002685547,4.710238218307495
2.535552,253.55519999999999,339.17918,0.22912000000000002,1.193,0.11996841430664062,4.830209016799927
1.7550800000000002,175.508,208.31403999999998,0.41085000000000005,0.8340000000000001,0.24038219451904297,4.950622797012329
1.140392,114.0392,292.6468,0.372688,0.565,0.3603942394256592,5.070634841918945
1.9353200000000002,193.532,227.75302000000002,0.337072,0.959,0.12023591995239258,5.190872669219971
1.264392,126.4392,234.66538,0.340958,0.617,0.23994183540344238,5.3105785846710205
1.3268720000000003,132.68720000000002,300.01239000000004,0.340458,0.648,0.36011314392089844,5.430749893188477
1.3612800000000003,136.12800000000001,350.42007,0.360908,0.69,0.12005281448364258,5.55080509185791
1.412784,141.2784,391.77049999999997,0.44906999999999997,0.685,0.24038243293762207,5.67113471031189
1.0092320000000001,100.92320000000001,467.59814,0.41257,0.495,0.36018991470336914,5.790942192077637
1.5746719999999998,157.4672,581.7936199999999,0.33418000000000003,0.763,0.11176347732543945,5.994275093078613
1.303472,130.3472,638.03071,0.377602,0.635,0.2285783290863037,6.1110899448394775
2.011712,201.17120000000003,591.71152,0.366798,1.0270000000000001,0.3487377166748047,6.2312493324279785
1.6571440000000002,165.7144,472.06169,0.36582000000000003,0.806,0.12012434005737305,6.3513758182525635
1.3678879999999998,136.78879999999998,502.08618,0.353898,0.67,0.24031853675842285,6.471570014953613
1.8083440000000002,180.83440000000002,458.82483,0.33068,0.909,0.36048030853271484,6.591731786727905
1.901624,190.1624,387.09265000000005,0.278028,0.926,0.12004518508911133,6.711779832839966
1.6758960000000003,167.58960000000002,359.2351,0.301246,0.809,0.24006080627441406,6.8317954540252686
2.410416,241.04160000000002,194.4959,0.301048,1.139,0.36016106605529785,6.951895713806152
1.2459120000000001,124.5912,207.92492000000001,0.362296,0.5980000000000001,0.11989045143127441,7.071788549423218
1.505656,150.56560000000002,235.45658999999998,0.33824,0.716,0.2400832176208496,7.191981315612793
1.3010400000000002,130.104,92.1516,0.40243,0.68,0.3602418899536133,7.312139987945557
1.775752,177.5752,292.05318,0.45979200000000003,0.8410000000000001,0.1245427131652832,7.436684608459473
0.8668720000000002,86.68720000000002,416.15605000000005,0.44512799999999997,0.40700000000000003,0.24213409423828125,7.554275989532471
1.158312,115.8312,352.38813,0.480652,0.546,0.3601861000061035,7.672327995300293
2.415352,241.53519999999997,415.46533999999997,0.44306999999999996,1.158,0.11987733840942383,7.792207479476929
1.219776,121.9776,275.87685,0.384606,0.589,0.2400965690612793,7.912426710128784
1.714824,171.48239999999998,163.48097,0.406378,0.8300000000000001,0.3604421615600586,8.032772302627563
1.3373920000000001,133.7392,199.99232999999998,0.38485800000000003,0.647,0.11976313591003418,8.15253758430481
1.418096,141.8096,202.74222,0.380046,0.686,0.23989629745483398,8.27267074584961
1.078208,107.8208,315.68328,0.39264800000000005,0.52,0.360034704208374,8.39280915260315
1.637072,163.7072,324.35328,0.369598,0.786,0.12019896507263184,8.513010501861572
1.004992,100.4992,437.32572,0.33767800000000003,0.475,0.2404496669769287,8.63326120376587
2.389912,238.9912,295.92142,0.303912,1.1520000000000001,0.3606710433959961,8.753482580184937
1.3564079999999998,135.64079999999998,178.2423,0.257652,0.657,0.11963200569152832,8.873117923736572
1.0386640000000003,103.86640000000001,295.92283,0.231886,0.5,0.2396411895751953,8.99312710762024
1.361312,136.1312,355.48767999999995,0.20327599999999998,0.652,0.3606297969818115,9.114115715026855
1.0386000000000002,103.86000000000001,472.24486,0.18295,0.5,0.11902689933776855,9.233144760131836
2.5165040000000003,251.65040000000002,292.98834,0.17306,1.195,0.23937463760375977,9.353492498397827
2.048184,204.8184,199.95506,0.298634,0.9750000000000001,0.3592813014984131,9.47339916229248
1.258792,125.8792,232.37305999999998,0.342926,0.611,0.12013030052185059,9.593532085418701
1.17004,117.004,326.55239,0.32984399999999997,0.565,0.24021267890930176,9.713614463806152
1.8700800000000002,187.008,238.77266999999998,0.298512,0.904,0.3604624271392822,9.833864212036133
1.9579280000000001,195.7928,160.93583,0.278718,0.9480000000000001,0.11983156204223633,9.953697443008423
1.5420159999999998,154.20159999999998,156.48099,0.237096,0.741,0.24036526679992676,10.074231147766113
1.4459359999999999,144.59359999999998,186.39511000000002,0.21842799999999998,0.694,0.3600752353668213,10.193941116333008
1.5183840000000002,151.8384,180.42799,0.20950000000000002,0.735,0.12008047103881836,10.314023733139038
1.33536,133.536,240.06480000000002,0.23065,0.642,0.2400829792022705,10.43402624130249
1.2792320000000001,127.92320000000001,284.27588,0.250168,0.619,0.3603219985961914,10.554265260696411
0.8174000000000001,81.74000000000001,94.52796,0.40696999999999994,0.39799999999999996,0.1199190616607666,10.674187183380127
2.184264,218.4264,357.95245,0.45926,1.053,0.24004292488098145,10.794311046600342
1.328032,132.8032,393.32283,0.40348000000000006,0.645,0.36009669303894043,10.9143648147583
1.010528,101.0528,512.0846,0.364784,0.488,0.12014293670654297,11.034510612487793
2.036784,203.6784,370.13819,0.328306,0.997,0.24037599563598633,11.154743671417236
1.283512,128.3512,398.41803000000004,0.310756,0.625,0.3600890636444092,11.27445673942566
1.8247760000000002,182.47760000000002,371.06338000000005,0.29150600000000004,0.898,0.12032556533813477,11.394784927368164
1.4288240000000003,142.88240000000002,399.6260699999999,0.317784,0.687,0.24065852165222168,11.515117883682251
1.3010000000000002,130.10000000000002,471.32729,0.305516,0.634,0.3608858585357666,11.635345220565796
1.7110560000000001,171.1056,476.56137,0.32686000000000004,0.8399999999999999,0.11984896659851074,11.755196332931519
1.187688,118.7688,382.66399,0.517106,0.5700000000000001,0.23966670036315918,11.875014066696167
1.418184,141.8184,425.67442000000005,0.48947,0.726,0.3598484992980957,11.995195865631104
1.917672,191.7672,369.13254000000006,0.42777600000000005,1.009,0.12047004699707031,12.155601501464844
1.477696,147.7696,371.57313999999997,0.37602,0.763,0.24050426483154297,12.275635719299316
0.9973520000000001,99.7352,487.93046000000004,0.40798199999999996,0.495,0.3605186939239502,12.395650148391724
2.14332,214.332,391.46398,0.35002999999999995,1.13,0.11971783638000488,12.51537013053894
1.3196080000000001,131.9608,390.97138000000007,0.320068,0.6799999999999999,0.24000787734985352,12.635660171508789
0.9853839999999999,98.5384,515.2016699999999,0.29134000000000004,0.488,0.3601841926574707,12.755836486816406
1.4270720000000001,142.7072,496.29033000000004,0.247944,0.728,0.1198875904083252,12.875726461410522
2.3115200000000002,231.15200000000002,319.39782,0.331986,1.127,0.24102401733398438,12.996862888336182
1.267088,126.7088,135.90801000000002,0.359918,0.631,0.3609731197357178,13.116811990737915
1.32416,132.416,93.96701,0.38364400000000004,0.6540000000000001,0.12004327774047852,13.236857414245605
1.297568,129.7568,169.76047,0.46820399999999995,0.646,0.2401595115661621,13.356973648071289
1.102648,110.26480000000001,275.54088,0.42103199999999996,0.537,0.36040163040161133,13.477215766906738
1.9420240000000002,194.2024,222.46464999999998,0.405732,0.9450000000000001,0.11898994445800781,13.596207857131958
1.026528,102.65280000000001,116.41584000000002,0.34725799999999996,0.509,0.23993229866027832,13.717150211334229
1.2955440000000003,129.55440000000002,125.55602999999999,0.314184,0.639,0.35927534103393555,13.836493253707886
1.5446239999999998,154.46239999999997,151.34615,0.312118,0.7330000000000001,0.11996579170227051,13.956461429595947
1.9807839999999999,198.0784,45.68035999999999,0.5417879999999999,0.973,0.24027442932128906,14.076770067214966
1.374928,137.4928,168.26518,0.49436,0.682,0.36018872261047363,14.19668436050415
1.254296,125.42960000000001,240.15483,0.433748,0.629,0.11989569664001465,14.316582202911377
1.527176,152.7176,263.22591,0.390374,0.767,0.2400369644165039,14.436723470687866
1.021072,102.1072,373.40276,0.351336,0.511,0.36025524139404297,14.556941747665405
2.0096640000000003,200.96640000000002,299.41758000000004,0.362974,0.972,0.1214749813079834,14.678418397903442
2.290224,229.02239999999998,184.4253,0.374752,1.1280000000000001,0.24323272705078125,14.80017614364624
1.7392480000000001,173.9248,237.54563000000002,0.442918,0.8720000000000001,0.36376380920410156,14.92070722579956
1.02096,102.096,51.68827,0.447174,0.5,0.13118362426757812,15.05189323425293
1.04824,104.824,425.24677,0.37612,0.5349999999999999,0.2568533420562744,15.177562952041626
1.563704,156.3704,452.23481,0.37341,0.773,0.37789201736450195,15.298601627349854
2.182792,218.2792,363.87975,0.344444,1.075,0.12107515335083008,15.419679641723633
1.4701120000000003,147.01120000000003,326.73184000000003,0.363482,0.7290000000000001,0.2423243522644043,15.540928840637207
2.074112,207.4112,217.56659000000002,0.38785400000000003,1.036,0.37297558784484863,15.671580076217651
1.3076560000000002,130.7656,58.01299,0.372606,0.649,0.12677788734436035,15.798360586166382
0.773576,77.3576,225.79576999999998,0.372606,0.376,0.24805784225463867,15.91964054107666
1.9849360000000003,198.49360000000001,145.31741,0.372606,0.9700000000000001,0.36954331398010254,16.041126012802124
1.58296,158.296,7.054060000000001,0.372606,0.778,0.13029122352600098,16.171419382095337
1.452216,145.2216,42.14781,0.372606,0.74,0.2566039562225342,16.29773211479187
1.008912,100.8912,156.87795,0.372606,0.494,0.37787556648254395,16.41900372505188
